Smiles,Molecule ChEMBL ID,pChEMBL Value,Molecular Weight,AlogP,#RO5 Violations,Document Year,Source Description,Time_hr,Source_Type,Journal
COC(=O)c1cc2cc(OCc3cccc(Cl)c3)ccc2oc1=O,CHEMBL3121794,7.501689446210399,344.75,3.81,0.0,2014,Scientific Literature,,Article,J Med Chem
COC(=O)c1cc2ccc(OC/C=C(\C)CCC=C(C)C)cc2oc1=O,CHEMBL3121863,7.102922996790579,356.42,4.65,0.0,2014,Scientific Literature,,Article,J Med Chem
COC(=O)c1cc2ccc(OCCc3ccc(Cl)cc3)cc2oc1=O,CHEMBL3121795,8.85078088734462,358.78,3.85,0.0,2014,Scientific Literature,,Article,J Med Chem
COC(=O)c1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,CHEMBL3121793,9.230622673923861,328.3,3.3,0.0,2014,Scientific Literature,,Article,J Med Chem
COC(=O)c1ccc(CN2CCC(F)(CNC3CC3c3ccccc3)CC2)cc1,CHEMBL5770418,4.893469146177619,396.51,3.92,0.0,2020,BindingDB Patent Bioactivity Data,0.5833,Article,Eur J Med Chem
COC(=O)c1ccc(COc2ccc(C[C@@H](C)N(C)CC(=O)O)cc2)cc1,CHEMBL4237226,3.44299957004205,371.43,3.0,0.0,2018,Scientific Literature,,Article,J Med Chem
COC(=O)c1ccc2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)n(C/C(F)=C/CN)c2c1,CHEMBL5928746,1.229999999967245,459.54,3.47,0.0,2020,BindingDB Patent Bioactivity Data,,Article,J Med Chem
COC(=O)c1ccc2c(c1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,CHEMBL5867561,1.229999999967245,459.54,3.47,0.0,2020,BindingDB Patent Bioactivity Data,,Article,J Med Chem
COC(=O)c1ccc2c(c1)c(Cc1ccc(S(=O)(=O)N(C)C)cc1)c(C)n2C/C(F)=C/CN,CHEMBL5959898,1.229999999967245,473.57,3.39,0.0,2020,BindingDB Patent Bioactivity Data,,Article,J Med Chem
COC(=O)c1ccnc(-c2cc(C(=O)Nc3ccc([C@@H]4C[C@H]4N)cc3)ccn2)c1.Cl,CHEMBL3108959,4.363512103646634,424.89,3.0,0.0,2014,Scientific Literature,,Article,J Med Chem
COC(=O)c1coc2ccc(OCc3cccc(Br)c3)cc2c1=O,CHEMBL2062873,7.111259039317107,389.2,3.92,0.0,2012,Scientific Literature,,Article,J Med Chem
COC1=CC2Sc3ccc(Cl)cc3NC2C=C1,CHEMBL5201468,5.872895201635193,265.76,3.69,0.0,2022,Scientific Literature,,Article,Eur J Med Chem
COC1=Cc2ccnc3c2c(cc2ccccc23)C1=O,CHEMBL1917530,1.229999999967245,261.28,3.57,0.0,2011,Scientific Literature,,Article,Bioorg Med Chem
COC1CCCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)C1,CHEMBL5188859,7.795880017344075,405.93,5.51,1.0,2022,Scientific Literature,,Article,Bioorg Med Chem
COC1CCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)C1,CHEMBL5191709,8.602059991327963,391.9,5.12,1.0,2022,Scientific Literature,,Article,Bioorg Med Chem Lett
COC1CCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)CC1,CHEMBL5209131,9.096910013008056,405.93,5.51,1.0,2022,Scientific Literature,,Article,Bioorg Med Chem Lett
COC1CCN(c2nc3ccccc3c3c2ccn3Cc2ccccc2)CC1,CHEMBL5189255,7.958607314841775,371.48,4.85,0.0,2022,Scientific Literature,,Article,Bioorg Med Chem Lett
COCC#Cc1ccc2c(=O)c(-c3ccc(NS(=O)(=O)C4CC4)cc3)coc2c1,CHEMBL3660723,1.229999999967245,409.46,3.36,0.0,2014,BindingDB Patent Bioactivity Data,,Article,J Med Chem
COCC#Cc1ccc2c(=O)c(-c3ccc(NS(C)(=O)=O)cc3)coc2c1,CHEMBL3660716,1.229999999967245,383.43,2.83,0.0,2014,BindingDB Patent Bioactivity Data,,Article,J Med Chem
COCC(COc1ccc(OCc2cccc(C(F)(F)F)c2)cc1C(C)=O)C(=O)OC,CHEMBL161896,7.698970004336019,440.41,4.3,0.0,2003,Scientific Literature,,Article,J Med Chem
COCCC(=O)N1CC(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)C1,CHEMBL3660738,1.229999999967245,480.54,2.68,0.0,2014,BindingDB Patent Bioactivity Data,,Article,J Med Chem
COCCOCS(=O)(=O)c1ccc(OC/C(=C/F)CN)cc1,CHEMBL5801781,1.229999999967245,333.38,1.27,0.0,2022,BindingDB Patent Bioactivity Data,,Article,J Med Chem
COCCOc1cc(Cl)c(C(=O)NCc2ccc(-c3cc[nH]c(=O)c3)cc2)c(Cl)c1,CHEMBL3667535,1.229999999967245,447.32,4.3,0.0,2015,BindingDB Patent Bioactivity Data,,Article,J Med Chem
COCCn1ncc2cc(/C=N/c3ccc(Cl)c(Cl)c3)ccc21,CHEMBL4466571,8.889747213338477,348.23,4.74,0.0,2019,Scientific Literature,,Article,J Med Chem
COCCn1ncc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,CHEMBL4104691,8.968190729578149,364.23,4.24,0.0,2017,Scientific Literature,,,
COCS(=O)(=O)c1ccc(OC/C(=C/F)CN)cc1,CHEMBL6041881,4.698970004336019,289.33,1.26,0.0,2022,BindingDB Patent Bioactivity Data,,,
COC[C@@H]1CN(c2noc3cc(OCCCC(F)(F)F)ccc23)C(=O)O1,CHEMBL3354977,7.327902142064283,374.32,3.52,0.0,2015,Scientific Literature,,Article,Eur J Med Chem
COC[C@@H]1CN(c2noc3cc(OCCCCCF)ccc23)C(=O)O1,CHEMBL3354980,6.958607314841775,352.36,3.32,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem Lett
COC[C@@H]1CN(c2noc3cc(OCCCCF)ccc23)C(=O)O1,CHEMBL3354979,6.920818753952375,338.34,2.93,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem Lett
COC[C@@H]1CN(c2noc3cc(OCCCF)ccc23)C(=O)O1,CHEMBL3354978,6.481486060122113,324.31,2.54,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem
COCc1ccc2c(n1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,CHEMBL5889442,1.229999999967245,446.55,3.22,0.0,2020,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
COCc1cccc(NC(=O)c2cc3ccccc3n2C)c1COc1ccc(OC2CCNCC2)cc1,CHEMBL5284058,3.8601209135987635,499.61,5.29,1.0,2024,Scientific Literature,,Article,Eur J Med Chem
COCc1cccc(NC(=O)c2cc3sccc3n2C)c1,CHEMBL4066708,4.245651664288981,300.38,3.64,0.0,2017,Scientific Literature,,Article,Eur J Med Chem
COCc1cccc(NC(=O)c2cc3sccc3n2C)c1COc1ccc(OC[C@@H]2CCNC2)cc1,CHEMBL4072541,1.229999999967245,505.64,5.21,2.0,2017,Scientific Literature,,Article,Eur J Med Chem
COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC[C@H]4CCNC4)cc3c2n1[C@H](C)c1ccccc1,CHEMBL4639128,4.100000018985305,511.63,5.6,2.0,2021,SGC Frankfurt - Donated Chemical Probes,,Article,Eur J Med Chem
CON(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1,CHEMBL4579723,5.585026652029182,327.34,3.28,0.0,2019,Scientific Literature,,Article,J Med Chem
CON(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2OC(=O)N(C)OC)c1,CHEMBL4454566,5.337242168318426,414.41,3.57,0.0,2019,Scientific Literature,,Article,Eur J Med Chem
CO[C@@H](c1ccc(O)cc1)[C@H](Oc1ccc(/C=C/c2cc(O)c3c(c2)OC(C)(C)CC3)cc1)c1cc(O)c(CC=C(C)C)c(O)c1,CHEMBL4586379,5.721246399047171,622.76,8.8,2.0,2019,Scientific Literature,,Article,Eur J Med Chem
CO[C@H]1CC[C@@H](CS(=O)(=O)c2ccc(OC/C(=C/F)CN)cc2)CC1,CHEMBL5760329,4.698970004336019,371.47,2.86,0.0,2022,BindingDB Patent Bioactivity Data,,Patent,
COc1c(O)ccc2c3c(c(=O)oc12)CCCC3,CHEMBL488266,4.29929628285498,246.26,2.39,0.0,2008,Scientific Literature,,Patent,
COc1c(OC/C=C(\C)C[C@@H]2C=C(CCC(N)=O)C(=O)O2)ccc2ccc(=O)oc12,CHEMBL4062286,6.842694369672033,413.43,2.63,0.0,2017,Scientific Literature,,Article,J Nat Prod
COc1c(OC2CCCC2=O)ccc2ccc(=O)oc12,CHEMBL519426,3.0675262353228465,274.27,2.3,0.0,2008,Scientific Literature,1.0,Article,J Med Chem
COc1c(OCC(C)=O)ccc2c1oc(=O)c1ccccc12,CHEMBL520061,5.028724151261895,298.29,2.92,0.0,2008,Scientific Literature,1.0,Article,J Med Chem
COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCC3,CHEMBL487050,4.88672530753565,288.3,2.26,0.0,2008,Scientific Literature,,Article,Eur J Med Chem
COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCCC3,CHEMBL488063,4.916497380169733,302.33,2.65,0.0,2008,Scientific Literature,,Article,Eur J Med Chem
COc1c2ccc(=O)oc2cc2occ(C)c12,CHEMBL487236,3.585026652029182,230.22,2.86,0.0,2008,Scientific Literature,,Article,Eur J Med Chem
COc1c2occc2cc2cc(N)c(=O)oc12,CHEMBL504356,4.781727146428553,231.21,2.13,0.0,2008,Scientific Literature,,,
COc1cc(-c2c(C)n(C/C(F)=C/CN)c3ccc(S(C)(=O)=O)cc23)ccn1,CHEMBL5833629,1.229999999967245,403.48,3.24,0.0,2020,BindingDB Patent Bioactivity Data,,Article,J Med Chem
COc1cc(-c2cc3cc(C)cc(Br)c3oc2=O)cc(OC)c1OC,CHEMBL1221982,5.310691140876379,405.24,4.56,0.0,2010,Scientific Literature,,Article,J Med Chem
COc1cc(-c2cc3cc(C)ccc3oc2=O)cc(OC)c1OC,CHEMBL1783716,6.794146304535075,326.35,3.79,0.0,2011,Scientific Literature,,Article,J Med Chem
COc1cc(-c2cc3cc(C)ccc3oc2=O)ccc1Br,CHEMBL1835232,8.488116639021126,345.19,4.54,0.0,2011,Scientific Literature,,Article,J Med Chem
COc1cc(-c2ccc(-c3nc(-c4ccc5[nH]ncc5c4)no3)cc2)cc(OC)c1OC,CHEMBL5414346,6.224025668870631,428.45,4.97,0.0,2023,Scientific Literature,,Article,J Med Chem
COc1cc(-c2ccc(-c3noc(-c4ccc5[nH]ncc5c4)n3)cc2)cc(OC)c1OC,CHEMBL5423119,5.801342913045577,428.45,4.97,0.0,2023,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(-c2ccc(C(=O)Nc3ccc4[nH]ncc4c3)cc2)cc(OC)c1OC,CHEMBL5430666,5.903089986991944,403.44,4.51,0.0,2023,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(-c2ccc(COc3ccc4[nH]ncc4c3)cc2)cc(OC)c1OC,CHEMBL5399671,5.995678626217358,390.44,4.83,0.0,2023,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(-c2ccc(NC(=O)c3ccc4[nH]ncc4c3)cc2)cc(OC)c1OC,CHEMBL5409741,5.694648630553377,403.44,4.51,0.0,2023,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(-c2cccc(-c3nc(-c4ccc5[nH]ncc5c4)no3)c2)cc(OC)c1OC,CHEMBL5433292,5.7423214251308154,428.45,4.97,0.0,2023,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(-c2cccc(C(=O)Nc3ccc4[nH]ncc4c3)c2)cc(OC)c1OC,CHEMBL5402353,5.075204004202088,403.44,4.51,0.0,2023,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(-c2cccc(COc3ccc4[nH]ncc4c3)c2)cc(OC)c1OC,CHEMBL5404978,5.7594507517174005,390.44,4.83,0.0,2023,Scientific Literature,,Article,J Med Chem
COc1cc(-c2cccc(NC(=O)c3ccc4[nH]ncc4c3)c2)cc(OC)c1OC,CHEMBL5406273,6.690369832574102,403.44,4.51,0.0,2023,Scientific Literature,,Article,J Med Chem
COc1cc(-n2ncc3cc(NC(=O)c4ccccc4)ccc32)cc(OC)c1OC,CHEMBL5428685,5.87942606879415,403.44,4.3,0.0,2023,Scientific Literature,,Article,J Med Chem
COc1cc(/C(C)=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc(OC)c1OC,CHEMBL1257341,3.585026652029182,442.52,5.08,1.0,2010,Scientific Literature,,Article,J Med Chem
COc1cc(/C=C/C(=O)C2=Cc3cc(OC)ccc3OC2)cc(OC)c1,CHEMBL2396880,4.73754891026957,352.39,3.77,0.0,2013,Scientific Literature,,Article,J Med Chem
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CHEMBL140,5.589506874253897,368.39,3.37,0.0,2020,Scientific Literature,,Article,J Med Chem
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1O,CHEMBL105360,5.610833915635467,338.36,3.36,0.0,2020,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OC(=O)N(C)C,CHEMBL4792013,5.050609993355087,422.53,4.25,0.0,2020,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,CHEMBL4759355,4.876148359032914,546.67,7.53,2.0,2020,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(/C=C/C(=O)N2CCCCC2)ccc1OC(=O)N(C)C,CHEMBL4748948,4.488116639021126,332.4,2.78,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(/C=C/C(=O)N2CCCCC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,CHEMBL4756054,4.661543506395395,456.54,6.06,1.0,2020,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1OC(=O)N(C)C,CHEMBL4756176,4.777283528852417,423.51,3.11,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,CHEMBL4762653,4.497572880015567,547.66,6.39,2.0,2020,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)C,CHEMBL4759959,5.008773924307505,380.44,3.35,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)OC,CHEMBL4741070,5.167491087293763,396.44,3.29,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,CHEMBL4745075,4.913640169325252,504.59,6.63,2.0,2020,Scientific Literature,,Article,Medchemcomm
COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OCCCCN(CNCc1ccccc1)CNCc1ccccc1,CHEMBL5200969,5.0655015487564325,618.82,6.25,2.0,2021,Scientific Literature,,Article,Medchemcomm
COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,CHEMBL3818089,4.882728704344236,394.52,3.83,0.0,2016,Scientific Literature,0.5833,Article,ACS Med Chem Lett
COc1cc(/C=C/C(=O)Nc2cccc(CN(C)Cc3ccccc3)c2)ccc1O,CHEMBL3945872,5.113509274827518,402.49,4.68,0.0,2016,Scientific Literature,0.5833,Article,ACS Med Chem Lett
COc1cc(/C=C/C(=O)Nc2ccccc2COc2ccc(OC3CCNCC3)cc2)ccc1O.Cl,CHEMBL4583512,1.229999999967245,511.02,4.76,0.0,2019,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(/C=C/C(O)=C/C(=O)c2c(O)cccc2OC)ccc1O,CHEMBL2332170,5.774690718274137,342.35,3.45,0.0,2013,Scientific Literature,0.3333,Article,Bioorg Med Chem
COc1cc(/C=C/C=C/C(=O)c2c(O)cccc2O)ccc1O,CHEMBL2332184,6.013479064847545,312.32,3.26,0.0,2013,Scientific Literature,,,
COc1cc(/C=C/C=C/C(=O)c2c(O)cccc2OC)ccc1O,CHEMBL2332182,6.313051079788499,326.35,3.57,0.0,2013,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/C=C/C(=O)c2ccccc2O)ccc1O,CHEMBL2332181,6.2995905261833895,296.32,3.56,0.0,2013,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/c2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc(OC)c1,CHEMBL2402067,4.915066425063284,404.51,5.26,1.0,2013,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/c2ccc(OCCCCCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,CHEMBL3133309,1.229999999967245,487.68,7.73,1.0,2014,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/c2ccc(OCCCCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,CHEMBL3133308,4.195383583012745,473.66,7.34,1.0,2014,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/c2ccc(OCCCCCCN(C)C)cc2)cc(OC)c1,CHEMBL3133242,5.123782159408358,383.53,5.38,1.0,2014,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/c2ccc(OCCCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,CHEMBL3132866,4.394802732611622,459.63,6.95,1.0,2014,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/c2ccc(OCCCCCCN3CCC(O)CC3)cc2)cc(OC)c1,CHEMBL3133247,4.835647144215563,439.6,5.27,1.0,2014,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/c2ccc(OCCCCCCN3CCCC3)cc2)cc(OC)c1,CHEMBL3133244,4.913996294381618,409.57,5.91,1.0,2014,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/c2ccc(OCCCCCCN3CCCCC3)cc2)cc(OC)c1,CHEMBL3133245,4.8474059220725305,423.6,6.3,1.0,2014,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/c2ccc(OCCCCCCN3CCCCC3C)cc2)cc(OC)c1,CHEMBL3133246,4.78807891569149,437.62,6.69,1.0,2014,Scientific Literature,,Article,Eur J Med Chem
COc1cc(/C=C/c2ccc(OCCCCCCN3CCOCC3)cc2)cc(OC)c1,CHEMBL3133248,1.229999999967245,425.57,5.15,1.0,2014,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(/C=C/c2ccc(OCCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,CHEMBL3133307,4.790753151246626,445.6,6.56,1.0,2014,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(/C=C/c2ccc(OCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,CHEMBL3133306,4.4607984007058725,431.58,6.17,1.0,2014,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(/C=C/c2ccc(OCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,CHEMBL3133250,5.300162274132754,417.55,5.78,1.0,2014,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(/C=C/c2ccc(OCCN(C)Cc3ccccc3)cc2)cc(OC)c1,CHEMBL3133249,4.0504148486733484,403.52,5.39,1.0,2014,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(/C=C/c2coc3ccccc3c2=O)cc(OC)c1OC,CHEMBL4849229,6.638272163982407,338.36,3.99,0.0,2021,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(/C=C/c2n[nH]c(=O)o2)cc(OC)c1,CHEMBL5077996,1.229999999967245,248.24,1.55,0.0,2022,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(/C=C/c2n[nH]c(=O)o2)cc(OC)c1OC,CHEMBL5084721,1.229999999967245,278.26,1.56,0.0,2022,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(/C=C2/SC(=S)NC2=O)c(OC)cc1O,CHEMBL1823808,4.499626285646626,297.36,1.9,0.0,2011,Scientific Literature,,Article,J Med Chem
COc1cc(/C=C2\COc3ccccc3C2=O)cc(OC)c1OC,CHEMBL1766613,3.1821197546519624,326.35,3.37,0.0,2013,Scientific Literature,,Article,Medchemcomm
COc1cc(/C=C2\COc3ccccc3C2=O)ccc1O,CHEMBL1766556,5.480774593771329,282.3,3.06,0.0,2011,Scientific Literature,,Article,Medchemcomm
COc1cc(/C=C2\SC(=S)NC2=O)ccc1O,CHEMBL255822,5.603800652904264,267.33,1.89,0.0,2011,Scientific Literature,,Article,Medchemcomm
COc1cc(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,CHEMBL3417298,5.238824186844268,542.68,4.73,1.0,2015,Scientific Literature,,Patent,
COc1cc(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12,CHEMBL3764166,4.4736607226101555,408.5,3.43,0.0,2016,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,CHEMBL160347,4.6307841425898575,310.19,3.67,0.0,1996,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(Br)cc2cc(-c3ccccc3)c(=O)oc12,CHEMBL1777814,7.078417559606583,331.17,4.23,0.0,2011,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(C#N)cc(-c2ccc([C@H]3C[C@@H]3NC3CCC(N)CC3)cn2)c1,CHEMBL4113126,1.229999999967245,362.48,3.34,0.0,2016,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
COc1cc(C(=O)N(C)C)ccc1OCC(=CF)CN,CHEMBL5991697,1.229999999967245,282.31,1.59,0.0,2016,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
COc1cc(C(=O)Nc2c(O)ccc3c(C)cc(=O)oc23)cc(OC)c1OC,CHEMBL5399314,4.165642887281595,385.37,3.09,0.0,2023,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(C(=O)Nc2cc3ccccc3oc2=O)cc(OC)c1OC,CHEMBL3220512,4.139183036135463,355.35,3.07,0.0,2012,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(C(=O)Nc2nnc(C)s2)cc(C2CC2NCC2CC2)c1,CHEMBL5935449,1.229999999967245,358.47,2.96,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
COc1cc(C)c(CN[C@H]2CC2c2ccccc2)cc1C,CHEMBL3651142,4.623423042943488,281.4,3.96,0.0,2015,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem Lett
COc1cc(CNC(=O)c2nc3ccc(O)cc3s2)cc(OC)c1,CHEMBL5568155,5.7447274948966935,344.39,2.95,0.0,2024,Scientific Literature,,Article,Eur J Med Chem
COc1cc(COc2ccc(-c3nc(-c4ccc5[nH]ncc5c4)no3)cc2)cc(OC)c1OC,CHEMBL5416870,6.511449283499556,458.47,4.88,0.0,2023,Scientific Literature,,Article,Eur J Med Chem
COc1cc(COc2ccc(-c3noc(-c4ccc5[nH]ncc5c4)n3)cc2)cc(OC)c1OC,CHEMBL5433135,7.2839966563652006,458.47,4.88,0.0,2023,Scientific Literature,,Article,Eur J Med Chem
COc1cc(COc2ccc(C(=O)Nc3ccc4[nH]ncc4c3)cc2)cc(OC)c1OC,CHEMBL5438815,5.6020599913279625,433.46,4.42,0.0,2023,Scientific Literature,,Article,Eur J Med Chem
COc1cc(COc2cccc(-c3noc(-c4ccc5[nH]ncc5c4)n3)c2)cc(OC)c1OC,CHEMBL5427855,5.539102157243452,458.47,4.88,0.0,2023,Scientific Literature,,Article,Eur J Med Chem
COc1cc(Cl)c2c(=O)cc(-c3ccc(CC(C)C)cc3)oc2c1,CHEMBL5639156,6.478861916295964,342.82,5.32,1.0,2024,Scientific Literature,,Article,Eur J Med Chem
COc1cc(Cl)c2c(=O)cc(-c3ccc(OC(C)C)cc3)oc2c1,CHEMBL5647270,6.889410289700751,344.79,4.91,0.0,2024,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(Cl)c2c(=O)cc(-c3ccc(OCC(C)C)cc3)oc2c1,CHEMBL5647105,6.614393726401688,358.82,5.16,1.0,2024,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(Cl)cc2oc(-c3ccc(CC(C)C)cc3)cc(=O)c12,CHEMBL5646671,6.494850021680094,342.82,5.32,1.0,2024,Scientific Literature,,Article,Bioorg Med Chem Lett
COc1cc(Cl)cc2oc(-c3ccc(OC(C)C)cc3)cc(=O)c12,CHEMBL5639628,6.138465589140962,344.79,4.91,0.0,2024,Scientific Literature,,Patent,
COc1cc(Cl)cc2oc(-c3ccc(OCC(C)C)cc3)cc(=O)c12,CHEMBL5639776,5.318487413361038,358.82,5.16,1.0,2024,Scientific Literature,,Article,Eur J Med Chem
COc1cc(Cl)ccc1CNC1CC1c1ccc(C(=O)NCc2ccccc2)cc1,CHEMBL6033719,1.229999999967245,420.94,4.92,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
COc1cc(F)c(CN[C@H]2CC2c2ccccc2)c(F)c1,CHEMBL3651126,4.853871964321762,289.33,3.62,0.0,2015,BindingDB Patent Bioactivity Data,,Article,J Med Chem
COc1cc(F)c2c(=O)cc(-c3ccc(CC(C)C)cc3)oc2c1,CHEMBL5646951,6.8696662315049934,326.37,4.81,0.0,2024,Scientific Literature,,Article,J Med Chem
COc1cc(F)c2c(=O)cc(-c3ccc(OC(C)C)cc3)oc2c1,CHEMBL5639834,6.982966660701219,328.34,4.39,0.0,2024,Scientific Literature,,Article,J Med Chem
COc1cc(F)c2c(=O)cc(-c3ccc(OCC(C)C)cc3)oc2c1,CHEMBL5639910,7.795880017344075,342.37,4.64,0.0,2024,Scientific Literature,,Article,J Med Chem
COc1cc(F)cc2oc(-c3ccc(CC(C)C)cc3)cc(=O)c12,CHEMBL5639837,7.251811972993799,326.37,4.81,0.0,2024,Scientific Literature,,Article,J Med Chem
COc1cc(F)cc2oc(-c3ccc(OC(C)C)cc3)cc(=O)c12,CHEMBL5646540,7.585026652029182,328.34,4.39,0.0,2024,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(F)cc2oc(-c3ccc(OCC(C)C)cc3)cc(=O)c12,CHEMBL5647322,6.511449283499556,342.37,4.64,0.0,2024,Scientific Literature,0.8333,Article,Eur J Med Chem
COc1cc(N2CC[C@@H](Oc3ccc(N4N=C(C(F)(F)F)[C@@H](C)[C@@H]4CC(=O)O)cc3)[C@H](C)C2)c(Cl)cn1,CHEMBL4080226,5.221848749616356,540.97,5.26,2.0,2018,Scientific Literature,,Article,Eur J Med Chem
COc1cc(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)cc(OC)c1,CHEMBL519678,4.666351243485299,449.43,4.78,0.0,2009,Scientific Literature,1.0,Article,Eur J Med Chem
COc1cc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc(OC)c1,CHEMBL469783,5.473660722610156,431.44,4.64,0.0,2009,Scientific Literature,,Article,Bioorg Med Chem
COc1cc(NC(=O)c2cc3ccccc3oc2=O)cc(OC)c1,CHEMBL508793,5.3788237182249645,325.32,3.06,0.0,2009,Scientific Literature,,Article,Bioorg Med Chem
